Entity,AttributeName,Attribute
板蕉,目,姜目
板蕉,科,芭蕉科
板蕉,属,芭蕉属
板蕉,种,芭蕉
芫菁科,界,动物界
羊驼,界,动物界
羊驼,门,脊索动物门
羊驼,亚门,脊椎动物亚门
羊驼,纲,哺乳纲
羊驼,亚纲,真兽亚纲
羊驼,目,偶蹄目
羊驼,亚目,胼足亚目
羊驼,科,骆驼科
羊驼,属,小羊驼属
凤尾鱼,界,动物界
凤尾鱼,门,脊索动物门
凤尾鱼,目,鲱形目
凤尾鱼,亚目,鲱亚目
凤尾鱼,科,鳀科
凤尾鱼,属,鲚属
凤尾鱼,种,凤鲚
刘家峡,建成时间,1974年
白细胞减少症,就诊科室,内科
过敏原,又称,超敏反应
冰硼散,性状,散剂
冰硼散,药品类别,中药
赤链,界,动物界
赤链,亚门,脊椎动物亚门
洋辣子,中文学名,褐边绿刺蛾
洋辣子,界,动物界
洋辣子,目,鳞翅目
洋辣子,科,刺蛾科
洋辣子,种,褐边绿刺蛾
米糠油,主要原料,米糠
米糠油,类 别,植物油
米糠油,来 源,米糠
儿茶,界,植物界
神农架自然保护区,建立时间,1986年
将军戈壁,类别,地质公园
将军戈壁,所在地,昌吉
齐东野语,语种,中文
齐东野语,出版社,中华书局
百色,中文名,百色市
百色,行政类别,地级市
蜂,界,动物界
蜂,族,蜂族
蜂,门,节肢动物门
蜂,亚门,六足亚门
蜂,纲,昆虫纲
蜂,亚纲,有翅亚纲
蜂,目,膜翅目
蜂,科,胡蜂科
柏子,中文名,柏子仁
柏子,门,种子植物门
柏子,界,植物界
柏子,科,柏科
盐溶液,生成,酸根离子
掖,笔画,11
掖,部首笔划,3
粘,笔画,11
粘,部首,米
粘,部首笔划,6
骆驼科,界,动物界
红豆杉,界,植物界
红豆杉,门,松柏门
红豆杉,亚门,裸子植物亚门
红豆杉,纲,松柏纲
红豆杉,科,红豆杉科
红豆杉,属,红豆杉属
红豆杉,生活型,常绿乔木
红豆杉,水 分,耐旱
红豆杉,土 壤,砂质壤土
九节兰,中文学名,蕙兰
九节兰,界,植物界
九节兰,门,被子植物门
九节兰,纲,单子叶植物纲
九节兰,目,天门冬目
九节兰,科,兰科
九节兰,属,蕙兰属
华桑,界,植物界
痒螨科,界,动物界
痒螨科,亚纲,蜱螨亚纲
痒螨科,目,真螨目
水稻条斑病菌,界,原生生物界
水稻条斑病菌,分布,菲律宾
高效液相色谱仪,发展时间,1960年代
鱼腥草,界,植物界
鱼腥草,门,被子植物门
鱼腥草,纲,木兰纲
鱼腥草,亚 纲,木兰亚纲
鱼腥草,目,胡椒目
鱼腥草,属,蕺菜属
倒挂金钟,界,植物界
倒挂金钟,门,被子植物门
倒挂金钟,纲,双子叶植物纲
倒挂金钟,目,桃金娘目
倒挂金钟,科,柳叶菜科
倒挂金钟,属,倒挂金钟属
原发性高血压,传染病,否
原发性高血压,就诊科室,内科
大白兔,副作用,无
女工,首播时间,2000年
徐缓,出生日期,1978年
徐缓,性别,女
徐缓,民族,汉族
徐缓,国籍,中国
徐缓,职业,教师
徐缓,政党,中国共产党
腊莲绣球,界,植物界
掸邦,所属地区,缅甸
篮球,分类,团队运动
篮球,是否接触身体,是
袢,笔画,10
绥宁县,地域名人,邓小平
绥宁县,政府驻地,长铺镇
绥宁县,行政类别,县
绥宁县,行政类别,县
中国兰,界,植物界
中国兰,门,被子植物门
中国兰,纲,单子叶植物纲
中国兰,科,兰科
中国兰,属,兰属
中国兰,种,墨兰
红柱石,晶系,斜方晶系
红柱石,颜色,多色性
红柱石,光泽,玻璃光泽
红柱石,发光性,无
红柱石,条痕,白色
天安门广场,类别,名胜古迹
宁,笔画,5
麻里,性别,女
矬,笔画,12
矬,部首,矢
黄颈啄木鸟,界,动物界
日本须鳎,界,动物界
地椒,界,植物界
鬼箭锦鸡儿,界,植物界
孕,笔画,5
孕,部首,子
尾翼,应 用,汽车
补,笔画,7
樟,界,植物界
樟,门,被子植物门
海军,英文名,navy
海军,类别,军事组织
蛙,类别,长篇小说
蛙,语种,简体中文
石蜡油,别名,液状石蜡
哥伦布,姓名,克里斯托弗·哥伦布
哥伦布,所处时代,中世纪
哥伦布,出生地,热那亚
哥伦布,国籍,意大利
哥伦布,血型,O型
剪纸,申报地区,中国
剪纸,批准时间,2009年
南山区,行政类别,市辖区
南山区,行政类别,市辖区
转基因,来源,分子生物学
转基因,分类,生物
逻辑学,所 属,学科
逻辑学,研 究,思维规律
田叶,性别,女
田叶,国籍,中国
壶,笔画,10
壶,部首,士
长日照植物,界,植物界
蒋湘南,国籍,中国
薛,笔画,16
豆腐,主要原料,大豆
豆腐,防腐剂,否
豆腐,储藏方法,冷藏
豆腐,口 味,味甘
豆腐,发明人,刘安
芝加哥,地方特产,糖果
芝加哥,知名产业,钢铁工业
袋蛾,界,动物界
袋蛾,目,鳞翅目
EPA,所属学科,计算机
EPA,类型,术语
西伯利亚杏,界,植物界
理性,【反义词】,感性
上海师范大学,学校类型,综合性大学
上海师范大学,千人计划,3
上海师范大学,所在地,上海
白瑞香,界,植物界
苎麻天牛,界,动物界
苎麻天牛,目,鞘翅目
襄城,政府驻地,城关镇
襄城,行政类别,县
顶级群落,中文名,顶极群落
黟县,行政类别,县
黟县,行政类别,县
槐角丸,药品类别,中药
氮,外文名,nitrogen
氮,符号,N
氮,序号,7
氮,周期,2
氮,元素分区,p
芜湖县,行政类别,县
芜湖县,行政类别,县
胡卢巴,界,植物界
胡卢巴,门,种子植物门
胡卢巴,亚门,被子植物亚门
胡卢巴,纲,双子叶植物纲
胡卢巴,亚纲,蔷薇亚纲
胡卢巴,属,胡卢巴属
粪金龟科,界,动物界
卡瓦纳,性别,男
卡瓦纳,运动项目,足球
卡瓦纳,出生日期,1973年
卡瓦纳,场上位置,中场
海昌,总部地点,美国
歙县,行政类别,县
歙县,行政类别,县
靖远县,行政类别,县
R质粒,出现时间,40年代
山蕉,界,植物界
蒙古红鲌,界,动物界
蒙古红鲌,门,脊索动物门
蒙古红鲌,亚门,脊椎动物亚门
蒙古红鲌,纲,硬骨鱼纲
蒙古红鲌,亚纲,辐鳍亚纲
蒙古红鲌,目,鲤形目
蒙古红鲌,科,鲤科
Dark,出生地,日本
Dark,性别,男
Dark,血型,O
Dark,国籍,日本
Dark,出生日期,10月11日
Dark,星座,天蝎座
馁,笔画,10
NO,中文名称,锘
NO,序号,102
NO,周期,7
NO,元素分区,f
聚乙烯塑料,英文名,Polyethylene
低,笔画,7
胃炎,传染病,否
胃炎,就诊科室,内科
景,笔画,12
景,部首,日
无斑雨蛙,界,动物界
sn,中文名称,锡
sn,符号,Sn
sn,序号,50
sn,周期,5
sn,化学式,Sn
sn,原子序数,50
国章,界,植物界
铁力木属,界,植物界
cf,类别,动作
cf,平台,PC
cf,形象代言人,谢霆锋
信天翁,界,动物界
信天翁,门,脊索动物门
信天翁,亚门,脊椎动物亚门
信天翁,纲,鸟纲
信天翁,亚纲,今鸟亚纲
信天翁,目,鹱形目
信天翁,科,信天翁科
吉俊,地区,上海
吉俊,行业,医生
右玉,行政类别,县
右玉,地方方言,晋语
右玉,行政类别,县
右玉,地方特产,沙棘
老鼠矢,界,植物界
channel,中文名,通道
欧洲板栗,分布区域,海南
低血钾,传染病,否
低血钾,就诊科室,内科
歇马镇,类别,景点
貂熊,界,动物界
阿房宫,旺季门票,70
阿房宫,保护级别,全国重点文物保护单位
门式起重机,分类,起重机
七合板,音乐类型,摇滚乐队
布隆迪,所属洲,非洲
布隆迪,首都,布琼布拉
层析,中文名,色谱
层析,又称,色层法
云阳,下辖地区,重庆市
新潟,中文名,新潟县
新潟,电话区码,025
新潟,行政类别,一级行政区
乌干达,所属洲,非洲
乌干达,官方语言,英语
乌干达,首都,坎帕拉
乌干达,主要城市,坎帕拉
上湖,开放时间,无
马湖,湖泊类型,内流河
马湖,集水区国家,中国
马湖,平均深度,70
马湖,最深深度,180
培根,外文名,Bacon
培根,分类,肉类
神经系统疾病,语种,中文
欧洲山毛榉,界,植物界
邪马台,中文名,邪马台国
邪马台,关联,日本
杂志,英文名,Magazine
杂志,诞生地,法国
毛蕊花,界,植物界
原牛,界,动物界
蔡襄,所处时代,北宋
蔡襄,民族族群,宋人
胡椒,外文名,pepper
胡椒,界,植物界
胡椒,门,被子植物门
胡椒,纲,双子叶植物纲
胡椒,目,胡椒目
胡椒,科,胡椒科
胡椒,属,胡椒属
条纹斑竹鲨,界,动物界
藿香正气散,是否纳入医保,是
藿香正气散,剂 型,粉剂
黑胡桃,界,植物界
黑胡桃,门,被子植物门
黑胡桃,纲,双子叶植物纲
黑胡桃,目,壳斗目
黑胡桃,种,黑核桃
黑麦属,界,植物界
山月桂,界,植物界
山月桂,门,被子植物门
山月桂,纲,双子叶植物纲
山月桂,目,杜鹃花目
山月桂,科,杜鹃花科
表,五行,水
表,吉凶寓意,吉
眼镜,原 理,光学
眼镜,材 料,塑料
唐玄宗,姓名,李隆基
唐玄宗,民族,汉族
唐玄宗,庙号,玄宗
唐玄宗,在位时间,44年
甘肃林业,地址,甘肃
寒竹,界,植物界
诸葛颖,民族,汉族
诸葛颖,国籍,中国
青神,行政类别,县
南美蟛蜞菊,界,植物界
蕉岭县,政府驻地,蕉城镇
厮,笔画,12
厮,部首,厂
金琥,别名,象牙球
金琥,界,植物界
金琥,门,被子植物门
金琥,纲,双子叶植物纲
金琥,亚纲,石竹亚纲
金琥,目,石竹目
金琥,科,仙人掌科
达西,作者,奥斯汀
达西,性别,男
结余,英文名,balance
乌仁,出生日期,1958年
乌仁,民族,蒙古族
乌仁,国籍,中国
乌仁,职业,教师
建昌马,界,动物界
木姜子属,界,植物界
火麻,中文学名,火麻仁
火麻,界,植物界
火麻,门,种子植物门
火麻,纲,双子叶植物纲
火麻,种,火麻仁
氢化物,应用学科,化学
新民主主义革命,发生地点,中国
新民主主义革命,相关组织,中国共产党
树木年轮,别称,年轮
烧,笔画,10
烧,部首,火
三远,解释,画法
三远,年代,宋代
彭谦,籍贯,湖北
彭谦,国籍,中国
陶瓷工艺,语种,中文
陶瓷工艺,出版社,科学出版社
轻伤,季节分布,四季
轻伤,疫苗预防,否
轻伤,就诊科室,外科
轻伤,对 象,人体
轻伤,适用范围,法律术语
头骨,所属,脊椎动物
稻苞虫,界,动物界
稻苞虫,目,鳞翅目
稻苞虫,科,弄蝶科
孔鳐,界,动物界
孔鳐,门,脊索动物门
孔鳐,亚门,脊椎动物亚门
孔鳐,纲,软骨鱼纲
孔鳐,亚纲,板鳃亚纲
孔鳐,目,鳐形目
孔鳐,科,鳐科
食货志,所属类型,史书
食货志,编撰人,班固
食货志,所属年代,汉代
白千层,界,植物界
棕榈属,界,植物界
木雕,起源,新石器时期
木雕,繁荣时期,唐朝
私,笔画,7
私,部首,禾
水苦荬,界,植物界
青木,中文学名,桃叶珊瑚
青木,界,植物界
青木,门,被子植物门
青木,纲,双子叶植物纲
青木,目,伞形目
青木,科,山茱萸科
青木,属,桃叶珊瑚属
竹柳,界,植物界
琵嘴鸭,界,动物界
玫红百合,界,植物界
玫红百合,分布区域,云南
维达,成立时间,1985年
职业道德,类别,道德
玉金,中文学名,郁金
玉金,界,植物界
郭璞,国籍,中国
鲁,中文名,山东省
鲁,地标建筑,泰山
鲁,地方方言,官话
鲁,行政类别,省
贾清汉,民族,汉
贾清汉,国籍,中国
贾清汉,去世年月,1971年
贾清汉,职业,兽医
贝壳杉属,界,植物界
Ling,国籍,中国
怜,笔画,8
稀土,类别,氧化物
陈术,国籍,中国
陈术,毕业院校,兰州大学
锡林郭勒,中文名,锡林郭勒盟
锡林郭勒,知名产业,畜牧业
锡林郭勒,政府驻地,锡林浩特市
锡林郭勒,建立时间,1983年
锡林郭勒,行政类别,地级市
榜样,所属地域,大陆
榜样,节目类型,其他
高纬,国籍,中国
高纬,民 族,汉族
葛州坝,淡季门票,0
葛州坝,旺季门票,0
葛州坝,开放时间,全天
霉干菜,地区,绍兴
石碱花,界,植物界
辛普森,性别,男
辛普森,国籍,美国
辛普森,职业,运动员
保亭县,行政类别,自治县
保亭县,气候条件,热带季风气候
箭毒木,界,植物界
碱蒿,中文学名,碱蓬
碱蒿,界,植物界
Me,简称,me
速,笔画,10
圆桌,类别,喜剧
圆桌,上映地区,日本
圆桌,画面颜色,彩色
圆桌,制片地点,日本
热带水果,副作用,无
信息素,来源,类固醇
信息素,分泌,外分泌腺
隋朝,所属国家,中国
隋朝,帝王数,2
隋朝,建立者,杨坚
隋朝,末帝,杨广
隋朝,都城,洛阳
隋朝,首都,洛阳
隋朝,简称,隋
隋朝,所属洲,亚洲
隋朝,主要民族,汉族
红蕉,界,植物界
红蕉,命名者及年代,Andrews
土拨鼠,别名,旱獭
土拨鼠,界,动物界
土拨鼠,门,脊索动物门
土拨鼠,亚门,脊椎动物亚门
土拨鼠,纲,哺乳纲
土拨鼠,亚纲,真兽亚纲
土拨鼠,目,啮齿目
土拨鼠,科,松鼠科
利马,建立时间,1535年
绯鲤,中文学名,锦鲤
绯鲤,界,动物界
绯鲤,亚门,脊椎动物亚门
吸管虫,界,动物界
吸管虫,门,原生动物门
吸管虫,纲,纤毛纲
巴林,货币,巴林第纳尔
巴林,所属洲,亚洲
巴林,国庆日,12月17日
巴林,主要宗教,伊斯兰教
巴林,官方语言,阿拉伯语
巴林,首都,麦纳麦
巴林,主要城市,麦纳麦
巴林,时 区,UTC+3
巴林,主要民族,阿拉伯人
巴林,主要宗教,伊斯兰教
巴林,国际域名缩写,.bh
中国石竹,中文学名,石竹
中国石竹,界,植物界
中国石竹,种,石竹
施耐德,创建时间,1836年
施耐德,创建地点,法国
施耐德,总部所在地,法国
雨雪,作者,金克木
雨雪,朝代,当代
牡丹菜,中文学名,羽衣甘蓝
牡丹菜,界,植物界
牡丹菜,属,芸薹属
子囊菌亚门,界,真菌界
书籍,英文名,Book
昏迷不醒,别名,伤痛
昏迷不醒,类别,家庭
昏迷不醒,首播时间,2009年
昏迷不醒,制片地点,中国大陆
Beg,别名,BEG
Beg,出道地区,韩国
张乃凤,国籍,中国
张乃凤,毕业院校,威斯康星大学
戒指,英文名,ring
南越,中文名,南越国
南越,所属洲,亚洲
南越,政体,君主专制政体
铲车,中文名,装载机
铲车,发明日期,1929年
铲车,动力,发动机
铲车,所属行业,工程机械
蔡,笔画,14
骨科,适用范围,医学
环海豹,界,动物界
环海豹,门,脊索动物门
环海豹,纲,哺乳纲
环海豹,目,鳍足目
环海豹,科,海豹科
环海豹,属,海豹属
芝,笔画,6
芝,部首笔划,3
芝,五笔码,APU
肉食亚目,界,动物界
泥泞,词性,形容词
叶腐,性别,男
台湾扁柏,界,植物界
台湾扁柏,分布区域,台湾
陈王道,性别,男
陈王道,所处时代,明朝
陈王道,国籍,中国
肉质植物,中文学名,多肉植物
肉质植物,界,植物界
肉质植物,植物类型,被子植物
砂糖,记载,《本草纲目》
三门,地方特产,青蟹
三门,行政类别,县
三门,行政类别,县
楚州,行政类别,市辖区
培,笔画,11
培,部首,土
培,部首笔划,8
萝卜丝花,中文学名,流苏树
萝卜丝花,界,植物界
萝卜丝花,门,被子植物门
萝卜丝花,纲,双子叶植物纲
萝卜丝花,科,木犀科
萝卜丝花,属,流苏树属
萝卜丝花,种,流苏树
State,英文名,state
Frank,专辑语言,英语
城,笔画,9
城,部首,土
城,部首笔划,3
桃蛀螟,界,动物界
桃蛀螟,目,鳞翅目
桃蛀螟,科,螟蛾科
红桔,美称,大红袍
扁担木,界,植物界
扁担木,门,种子植物门
扁担木,纲,双子叶植物纲
辣椒粉,界,植物界
剑桥,著名学校,剑桥大学
剑桥,行政区类别,城市
剑桥,学 校,剑桥大学
孙旭,国籍,中国
昌江,所属国,中国
杨梅,界,植物界
螽斯科,界,动物界
榛蘑,中文学名,蜜环菌
榛蘑,界,真菌界
三五成群,近义词,成群结队
银杏树,界,植物界
竹鱼,别名,足鱼
竹鱼,界,动物界
竹鱼,门,脊索动物门
竹鱼,亚门,脊椎动物亚门
竹鱼,纲,鱼纲
竹鱼,目,鲤形目
竹鱼,科,鲤科
梨茎蜂,界,动物界
心莲,类别,家庭
心莲,发行地区,台湾
冬红,界,植物界
氯化氢,化学式,HCl
氯化氢,技说明书编码,995
氯化氢,分子式,HCl
鼠,笔画,13
鹿,界,动物界
鹿,门,脊索动物门
鹿,纲,哺乳纲
鹿,目,偶蹄目
鹿,科,鹿科
短吻红舌鳎,界,动物界
间座壳科,界,真菌界
间座壳科,门,真菌门
间座壳科,亚门,子囊菌亚门
间座壳科,目,球壳目
Bison,语言版本,法语
Bison,画面颜色,彩色
Bison,发行公司,Path
Bison,制片地点,法国
南南西,感觉,中国
南南西,类别,表情
浠水,中文名,浠水县
浠水,行政类别,县
甲,拼音,jia
甲,外文名,first
甲,笔画,5
甲,部首,田
甲,仓颉码,WL
甲,造字法,象形
坛,笔画,7
坛,部首,土
馨香玉兰,界,植物界
变态,外文名,metamorphosis
变态,界,动物界
农商,外文名,Agriculture
bus,英文名,BUS
bus,翻译,公共汽车
管材,英文名,pipe
圣路易斯,所属地区,美国
果浆,防腐剂,否
余杭,行政类别,市辖区
余杭,行政类别,市辖区
玉米钻心虫,别名,亚洲玉米螟
玉米钻心虫,界,动物界
玉米钻心虫,纲,昆虫纲
玉米钻心虫,目,鳞翅目
万寿竹,界,植物界
万寿竹,门,被子植物
万寿竹,目,百合目
万寿竹,科,百合科
万寿竹,属,万寿竹属
鳞甲目,界,动物界
鳞甲目,纲,哺乳
鳞甲目,科,穿山甲
鳎科,界,动物界
扁刺蔷薇,界,植物界
武汉长江大桥,所在地,武汉市
武汉长江大桥,设计者,茅以升
武汉长江大桥,景点级别,全国重点文物保护单位
武汉长江大桥,所在地,武汉市
武汉长江大桥,开放时间,全天
武汉长江大桥,类别,桥梁
武汉长江大桥,建造时期,1955年
高密,中文名,高密市
高密,别称,凤城
高密,行政类别,县级市
高密,行政类别,县级市
连钱草,中文学名,金钱草
连钱草,界,植物界
连钱草,门,被子植物门
连钱草,纲,双子叶植物纲
连钱草,科,报春花科
假体,领域,医学
假体,性质,医疗器械
环县,建立时间,隋朝
环县,政府驻地,环城镇
环县,建立时间,隋朝
西湖,开放时间,全天
西湖,类别,景区
泊松分布,应用学科,概率论
栖霞,中文名,栖霞市
栖霞,行政类别,县级市
羞,笔画,10
羞,部首,羊
猴面花,界,植物界
猴面花,科,玄参科
猴面花,属,酸浆属
白云山,适宜游玩季节,秋季
黑腹螯蜂,纲,昆虫纲
黑腹螯蜂,目,膜翅目
黑腹螯蜂,科,螯蜂科
BIO,英文名,bio
BIO,类 型,程序
眼界,词性,中性
摊,笔画,13
锦葵属,界,植物界
锦葵属,亚纲,五桠果亚纲
肌,笔画,6
肌,部首,月
亨,笔画,7
美丽红豆杉,界,植物界
美丽红豆杉,门,裸子植物门
美丽红豆杉,科,红豆杉科
美丽红豆杉,属,红豆杉属
